,Test_index,Presentation,Question,Data_q_0.01,Data2_q_0.01,Data_q_0.2,Data2_q_0.2,Data_q_0.25,Data2_q_0.25,Data_q_0.3,Data2_q_0.3,Data_q_0.4,Data2_q_0.4,Data_q_0.5,Data2_q_0.5,Data_q_0.6,Data2_q_0.6,Data_q_0.7,Data2_q_0.7,Data_q_0.75,Data2_q_0.75,Data_q_0.8,Data2_q_0.8,Data_q_0.9,Data2_q_0.9,Data_q_0.99,Data2_q_0.99,Data_mean,Data2_mean,Data_max,Data2_max,Data_min,Data2_min,Data_median,Data2_median,data_2_amp_0,data_2_amp_1,data_2_amp_2,data_2_amp_3,data_2_amp_4,data_2_amp_5,data_2_amp_6,data_2_amp_7,data_2_amp_8,data_2_amp_9,data_2_phase_0,data_2_phase_1,data_2_phase_2,data_2_phase_3,data_2_phase_4,data_2_phase_5,data_2_phase_6,data_2_phase_7,data_2_phase_8,data_2_phase_9,data_amp_0,data_amp_1,data_amp_2,data_amp_3,data_amp_4,data_amp_5,data_amp_6,data_amp_7,data_amp_8,data_amp_9,data_phase_0,data_phase_1,data_phase_2,data_phase_3,data_phase_4,data_phase_5,data_phase_6,data_phase_7,data_phase_8,data_phase_9
96,1,1,8,-642.13,-649.76,-372.2,-485.4,-334.5,-445.75,-290.6,-409.09999999999997,-237.39999999999998,-340.99999999999994,-187.0,-289.0,-107.79999999999998,-229.2,-51.0,-170.0,-15.75,-151.0,18.60000000000005,-119.39999999999995,98.19999999999999,-48.80000000000001,273.14999999999975,85.12999999999951,-176.94166666666666,-291.9583333333333,326,130,-679,-684,-187.0,-289.0,70070.0,21864.02449535991,1819.1670516055626,18532.8333069192,2454.191388754971,5064.595719531096,1690.2472828321143,4504.479163182578,1155.6917444083442,1659.2068590724025,1.5707963267948966,-0.3873194703609688,0.234270368690721,-0.6500119366752803,-0.5073277639539105,0.9472636700987999,0.9999999999948029,-0.021795908131103853,0.9999999935885594,0.7261719833891136,42466.0,9778.270597538605,9916.415293278209,14121.311631649232,1824.3125061273713,2973.5841304436726,1571.9161973077237,1521.1803804844778,2682.6843981904276,1283.0162669686133,1.5707963267948966,-0.16931829462605225,0.05537410954285845,0.3546465754629232,-0.9954147181956078,0.274421520583381,0.6811195021080392,0.6110295085546339,0.015345176799606827,0.6461405558727952
97,0,3,5,-226.66,-555.49,-74.6,-401.59999999999997,-56.0,-372.5,-28.499999999999986,-340.0,8.600000000000009,-272.2,67.0,-201.5,125.00000000000003,-114.19999999999999,202.49999999999991,-48.90000000000012,225.25,-14.5,254.0,9.600000000000051,298.1,76.29999999999998,375.61,160.87999999999988,81.025,-195.11666666666667,395,183,-252,-564,67.0,-201.5,46828.0,30814.97818841991,4201.9927785806385,3270.2740568345926,617.928688297967,1044.766668519683,1117.2883981765606,456.70934634949475,382.17402020196005,672.4182231281513,1.5707963267948966,0.056571544267518786,-0.9620944522920688,0.7170060814225747,0.6770614540586245,0.40243549176534765,0.9372809499194951,0.9999999999818309,-0.19869714496860222,0.9767885378502861,19446.0,24680.748706696504,4993.412644434467,2408.3692164817635,134.93067288725922,2007.2542142568684,703.9309865169292,531.9432190719311,390.64214384153956,538.6844073640973,1.5707963267948966,0.12705252701045783,0.9649377739315143,0.528429834324527,0.448275049978216,-0.8034732175516217,-0.9893596600723555,-0.5226886895806193,0.7954391416189162,0.5334830283298931
98,3,3,0,-79.0,-156.49,-49.0,-58.39999999999999,-42.0,-46.75,-37.0,-31.299999999999997,-22.0,-10.199999999999974,-10.5,15.0,1.0,39.400000000000006,10.0,66.29999999999998,14.25,80.0,21.0,95.40000000000003,45.19999999999999,127.39999999999998,69.60999999999999,180.43999999999994,-10.641666666666667,17.145833333333332,72,187,-83,-182,-10.5,15.0,4115.0,5019.451300785642,2952.08597869592,2952.3616606822075,2192.4066072231644,686.3441552876332,534.5737160111373,866.9966845619136,321.13267254297136,610.549793643269,1.5707963267948966,-0.8139083433526825,0.2175336290688473,-0.19302747089027575,-0.3763019904725108,0.2641309781005114,-0.7672088988926193,-0.7780668516954743,-0.98914908662521,-0.9999999247088839,2554.0,3948.7148414094795,1427.4938468903106,492.02279401050146,784.224422678349,129.89701429207992,246.936334591761,330.79554770578534,69.94713843058939,184.79366474515837,1.5707963267948966,-0.5805450138190387,0.48432862501525165,-0.5252803558655386,-0.34795202954123633,0.4010868080851919,-0.8347386805681887,-0.6644180111637813,-0.4743155953888905,-0.8472009046796605
99,0,1,7,-145.61,-41.61,-65.0,0.6000000000000085,-56.5,10.75,-42.3,18.700000000000003,-19.39999999999999,29.0,-3.5,40.0,15.400000000000006,51.0,35.0,61.0,45.0,67.0,54.0,74.0,77.19999999999999,94.0,104.0,124.60999999999999,-6.370833333333334,38.395833333333336,112,126,-158,-50,-3.5,40.0,9215.0,3782.3316503050996,1415.9336754709848,720.1798135124479,368.8440443589916,450.66214462282574,584.5217006434453,372.81960560823774,362.231987555944,315.6704084897975,1.5707963267948966,-0.9999999999238359,0.9999994688597645,0.3165253569913123,0.003378510294269925,0.1843110631727319,0.18384496702417263,-0.03088555962859799,-0.795364235470778,0.1807321365120135,1529.0,4129.899311114328,869.0727020445897,1212.328444477743,184.7855465274733,347.8058664008583,503.4674077606062,551.6180610011317,492.60933883107657,387.64987112191193,1.5707963267948966,-1.0,0.9987210928453568,-0.37760766615175967,-0.7687709157089411,-0.27393009932099915,0.24945338303482067,-0.4031472335494033,-1.0,-0.00721091087616734
100,0,2,1,-761.04,-836.66,-337.4,-637.2,-300.0,-610.0,-232.99999999999997,-580.2,-131.79999999999984,-523.0,-17.5,-477.0,70.80000000000001,-426.2,175.59999999999997,-379.70000000000005,229.5,-350.25,282.0000000000001,-324.79999999999995,406.4,-235.9,706.5399999999997,-118.90000000000015,-32.85,-477.93333333333334,784,-77,-849,-905,-17.5,-477.0,114704.0,17825.040663055683,1665.3564676296476,6924.8409869454645,2545.9866688300826,1439.102945260493,2145.6098757674417,981.0863626559074,459.0298349399263,2006.3776088470486,1.5707963267948966,-0.25799479520834406,-0.999999999999954,0.5137817951453513,-0.6339212555770908,0.4984750630308204,1.0,0.9998107058937886,0.999999739148178,0.9989427430783422,7884.0,31204.232020317937,23068.24350385973,6104.462217367051,3034.6186437665488,3705.361555968949,2848.4060897993377,705.514012245496,2762.653689584993,3766.698274813514,1.5707963267948966,0.8852125235363957,-0.9981897002453932,0.9998376718468969,0.9028561781852196,-0.9989468611898187,0.907487423143185,0.95221573930466,-0.878489949706056,0.6819968662039194
101,2,2,6,-216.83,479.72,-99.6,855.0,-80.0,937.75,-60.3,989.7,-29.799999999999983,1120.8,-3.0,1237.0,22.400000000000006,1326.4,45.0,1413.3999999999999,58.0,1448.25,67.0,1513.2,86.1,1644.3,111.21999999999997,1836.7099999999998,-17.4125,1191.5458333333333,117,1889,-222,358,-3.0,1237.0,285971.0,25662.611626619597,10228.153311262264,3434.07141378216,5151.157269748675,2951.1573986950643,2497.771600832544,2170.3392276963014,3470.724652377951,2103.827347368804,1.5707963267948966,0.6563600297540655,0.1898362591328219,-0.6230465021678074,-0.8552652117124288,0.13520266520779445,0.018503115368329916,-0.1429441909560423,0.5588997566241038,0.3414290583923371,4179.0,3105.0593319280965,1854.3550090909907,303.50148637975974,951.0040604371366,244.46048962056722,394.96992623769216,231.47944539839244,556.6732579030294,479.9868886682645,1.5707963267948966,-0.0702477231453653,0.40691630527423145,-0.975550591118954,-0.9743623345394076,0.5310214294406225,-0.5456681489082258,-0.37478221250254384,0.7901606870529493,0.48312031901221253
102,0,3,2,-100.0,-712.91,-33.199999999999996,-346.4,-23.0,-293.25,-12.0,-249.6,10.600000000000009,-189.39999999999998,31.5,-146.0,57.0,-45.99999999999997,90.29999999999998,58.29999999999998,118.0,78.75,141.00000000000009,109.40000000000003,189.2,143.2,253.87999999999988,226.21999999999997,48.49583333333333,-139.73333333333332,262,253,-104,-750,31.5,-146.0,33536.0,25773.551759180762,28827.087417920695,6518.612024753998,1552.640808171753,4671.224401841858,5902.868093609898,4490.62463344204,1651.6651765119311,1614.4488683683321,1.5707963267948966,-0.9990620812110605,0.9054972005829494,-0.7773915524375042,-0.9126210318354978,-0.8331252181137202,-0.9999954826207521,-0.3063493576477237,-0.5616312922096959,-0.030771608133264426,11639.0,13040.303291834647,3431.2685156031066,2471.007387319883,2530.4914834864476,1691.3916102695744,1192.601197601277,1463.0871554367463,822.9702710516782,1198.1960061868988,1.5707963267948966,-0.7364159203183708,0.3840870002408114,0.10355430232887892,0.01557794919852203,0.013825053207400816,-0.059015087643748514,-0.10857278406795216,-0.07502051398727157,-0.13358871082948717
103,4,3,1,-957.88,-223.22,-687.9999999999999,-83.0,-636.25,-69.25,-597.9,-59.0,-515.8,-33.79999999999998,-455.5,-8.0,-371.6,18.400000000000006,-285.40000000000003,43.29999999999998,-248.75,55.25,-220.0,65.40000000000003,-134.8,117.1,17.199999999999704,198.21999999999997,-452.74583333333334,-6.9125,61,214,-968,-240,-455.5,-8.0,1659.0,8651.179596629052,4744.032621073622,4033.2996064598206,2484.7398619719597,990.2781342129266,1048.903235426535,1051.6520724847358,1116.5771198972996,1006.0970909079174,1.5707963267948966,0.971607433268811,0.9999893917941736,0.21306995410959212,-0.1198905122767669,0.9998521057307868,0.2593522352654266,0.07286793748717568,0.24366294584057177,-0.6011917855604929,108659.0,28698.509995951845,24161.590674397397,10324.827009846236,5082.981709489523,3640.4976269388853,2670.9623852253444,1999.0411631524128,2302.414304283695,1717.822854437916,1.5707963267948966,0.9003815049322503,0.9034001275149774,-0.25690545550462024,-0.32047141592750616,0.3422558761542557,0.04457358420249593,-0.057748241339135045,0.342869972987615,0.054411824648106025
104,2,1,0,-107.22,-71.25,-44.0,205.00000000000003,-34.0,239.0,-26.89999999999999,265.1,-9.199999999999974,311.20000000000005,9.0,355.0,22.80000000000001,396.4,41.0,441.0,50.0,463.25,60.0,481.0,78.19999999999999,569.0,117.60999999999999,666.8099999999997,7.108333333333333,341.18333333333334,123,697,-110,-99,9.0,355.0,81884.0,23372.915936885314,9313.835009140748,5146.154544425637,3211.109607664408,955.3360070627956,208.73866057204475,2099.7800794070763,1882.898525403131,1121.5176008023188,1.5707963267948966,0.99999704450005,0.11146184016907637,0.7974048100032647,-0.7839833804297887,0.5414324518231145,-0.5335709741550833,-0.15865924124649528,-0.9884651866897146,0.9926582544871465,1706.0,8282.62810480711,1362.5598832552228,889.9077704225556,826.7584572976382,398.7132172677645,368.8089178692441,452.71607151379067,285.9072215341809,165.6831217140938,1.5707963267948966,0.9821271106099219,-0.6134984257537215,0.9949770254728354,-0.5353889045173564,0.39592815876711823,-0.049249484265903226,0.34061984142618945,0.5486229433691319,0.5223690918594722
105,0,1,5,-231.61,387.73,-149.39999999999998,619.8,-134.25,649.0,-117.3,679.0,-74.0,752.2,-42.5,815.0,-17.599999999999994,885.0,8.199999999999932,962.1999999999999,24.5,1013.25,44.20000000000002,1048.2,75.49999999999997,1120.1,153.31999999999982,1197.3199999999997,-49.983333333333334,823.8708333333333,164,1227,-241,367,-42.5,815.0,197729.0,11834.569367922382,6276.273198076655,7773.540410258191,2710.8430771472536,2526.720213746811,1663.7091205607392,2659.930200996529,1789.882525082021,3861.256148804143,1.5707963267948966,-0.6110047637572629,-0.32346235139774704,0.5727648296986897,0.43177951898473166,0.09324670147442998,-0.1640660174832866,-0.19919234041534722,0.4114739226064521,0.002702905868874422,11996.0,5352.938573427283,3616.0474765787562,4304.363839989674,1969.249961339105,1632.6988887311932,1244.506042320424,1521.3788987654798,1123.104456841952,1944.7178897684078,1.5707963267948966,-0.45568329279620484,-0.3339745108769592,0.49193506862398156,0.2979403997275926,0.09404710040507244,-0.16613114187221842,-0.16445407136076032,0.28258125760406055,0.0467631673387917
106,0,1,13,-532.93,-877.54,-266.59999999999997,-306.79999999999995,-228.0,-214.25,-193.3,-108.3,-139.99999999999994,148.6000000000003,-95.0,389.0,-28.599999999999994,618.2,42.499999999999915,849.5999999999999,80.5,972.0,124.80000000000007,1112.0,213.0,1340.1999999999998,323.0,1835.83,-84.06666666666666,392.975,348,1904,-569,-913,-95.0,389.0,94314.0,49495.05073109096,8543.361710350317,5839.303099750004,4775.94786109959,3860.2129050393282,5136.70589942511,3383.254238969767,5905.324523785513,8805.878498895308,1.5707963267948966,0.49905298509932516,-0.38067080150933275,0.38672288206365124,-0.4865286098552725,-0.9639011705799865,-0.9999999711486175,0.9999598971397717,-1.0,-0.9832343442602292,20176.0,20939.032371088437,3430.604328139857,2384.941739903304,1343.5739137804362,729.3093511240841,1388.1005956668744,815.3652290026969,1601.7258274136836,2511.0406323884918,1.5707963267948966,0.5141527271649705,-0.5264962116011462,-0.6642997713087401,-0.7424469343834356,-0.8632246455382874,-0.9999999959248785,-0.9999999993478326,1.0,-0.9942289734874873
107,0,2,11,41.39,-855.37,60.0,-645.0,62.0,-619.0,63.0,-603.6,66.0,-567.0,70.0,-532.0,73.0,-486.79999999999995,75.0,-387.1,77.0,-342.5,79.0,-278.9999999999999,85.0,-158.00000000000006,94.21999999999997,60.09999999999985,69.04583333333333,-481.5625,96,70,40,-872,70.0,-532.0,115575.0,28496.914103075076,2773.9484267304706,15823.983638657575,9546.542967841906,4669.594907751689,3058.7193843918376,2731.0501705340175,2725.0722639391506,1591.8380425775883,1.5707963267948966,0.7648029369577601,-0.41243661754978855,0.6484122031059417,-0.3814712347228684,0.2399611091162789,-0.2860546180607292,0.11595427261033034,0.1616245703082291,0.031596656909813996,16571.0,1434.748611632907,603.9193816101092,689.1384827835462,542.4095409801639,838.5346741213472,276.2441891927341,240.8942785741414,433.37016678493376,162.17877423746714,1.5707963267948966,0.9790935708279451,0.30102063877496216,-1.0,-0.9996669093408683,-0.08321933604429389,-0.8011260442502616,0.2188602889382174,0.9267855676784535,-0.8903376705087297
108,3,3,3,-492.66,-1139.69,-334.0,-650.5999999999999,-300.5,-560.75,-266.9,-494.9,-214.0,-334.2,-167.5,-86.5,-101.19999999999999,96.4,-31.800000000000068,269.0,13.25,411.5,77.40000000000003,518.4000000000001,152.29999999999998,803.1,260.0,1077.3699999999997,-141.16666666666666,-76.8,284,1175,-523,-1193,-167.5,-86.5,18432.0,86813.70542717681,9606.394831568805,19443.15407948147,18019.088986760995,8098.147757543799,6132.458894853836,2204.6426752284924,3588.276289095631,2277.6791294428663,1.5707963267948966,-0.4483645237938651,0.9997472486855394,0.9999999995184573,-1.0,-0.9589755640969482,0.9319153855061892,-0.5825352247390418,-0.8620143346273793,-0.9973432234897462,33880.0,29201.360220178274,5557.085006883862,4516.898272979789,5516.982312921317,2746.0636079390765,1487.8183893545793,1741.5999056284797,2252.7370099720174,1055.985566472232,1.5707963267948966,-0.711400952048303,0.1967802645062695,-0.7158682802963083,0.6420473387965859,0.23991030667401061,-0.5069364560067177,0.23556606868313953,0.17057624142349997,-0.13531604536923006
109,3,3,3,-802.32,-136.61,-557.8,-39.199999999999996,-502.75,-22.25,-450.6,4.800000000000011,-365.7999999999999,44.20000000000002,-279.5,88.5,-202.79999999999998,129.4,-123.40000000000003,172.29999999999998,-82.75,195.0,-55.0,214.60000000000005,8.499999999999972,259.2,143.63999999999965,314.61,-303.9375,89.525,163,316,-859,-153,-279.5,88.5,21486.0,3648.6561219535174,5473.449423379804,1840.647327760595,1986.4369533127144,150.4826590004202,348.6369219002691,280.9656058184906,283.9057541806473,338.7896282057045,1.5707963267948966,-0.12407692562446275,0.7008394951508674,0.8298603311347159,0.4882939516635872,-0.4387712203618502,-0.8590651207168833,0.9929566898686649,-0.4226766228892345,0.26984290364923874,72945.0,8439.651272226673,16111.068047872672,2422.904263750506,3157.7352198433923,217.52155591593353,615.1027616628289,607.3243413548001,469.17002989700313,367.80560695807037,1.5707963267948966,-0.14177859632825546,0.7004442824899917,0.6587501329124821,0.5053534075549069,-0.999999997037149,-0.7570759539643903,0.9728033040739404,0.010188435676655375,-0.7849292355102849
110,2,2,3,-334.15,-462.86,-98.39999999999999,-149.2,-45.0,-129.25,-13.299999999999997,-105.3,36.0,-56.79999999999998,81.0,25.5,128.20000000000002,73.60000000000002,191.29999999999998,116.29999999999998,227.75,170.25,260.0,226.0,334.2,316.1,677.8299999999999,464.3699999999998,90.04583333333333,24.854166666666668,703,495,-358,-515,81.0,25.5,5965.0,28313.967925606583,11831.155641442028,754.5061228767798,7173.694767567265,2792.4550585719935,2547.03658331453,3787.2427521128698,1989.2204279582766,2922.0450132774495,1.5707963267948966,0.6394470642588603,0.9319334411311245,-0.3758794720320683,0.77658147285997,-0.8447080475429161,-0.987007086944201,0.7712379951713596,-0.344396968238994,-0.4115981654699645,21611.0,25477.438688962473,9881.084427658141,3950.529311586354,7875.938028513972,4976.417913566155,4710.504116321778,5373.334987343243,3365.349523334562,2515.453877151808,1.5707963267948966,0.8934484971549901,-1.0,-0.9999986410695,0.7691886344241555,-0.46262910951483666,-0.9928885554047577,0.9378609086042695,-0.016371458798467704,-0.6771161352244095
111,3,3,11,-652.54,-791.0,-323.2,-689.2,-246.25,-680.0,-188.0,-673.0,-101.19999999999993,-651.0,-32.0,-631.5,19.80000000000004,-606.6,78.29999999999998,-586.7,110.25,-571.0,136.60000000000005,-554.8,192.2,-537.8,264.0,-499.1200000000001,-85.02916666666667,-629.4458333333333,278,-490,-671,-793,-32.0,-631.5,151067.0,3233.0235178184676,3605.079847318952,7730.562891956751,4943.5487091433515,2271.433192718283,1961.9774691241225,1557.7853608909122,1279.8761085284614,940.0037720885908,1.5707963267948966,0.5630034274266412,0.835872917362855,-0.986856815285419,-0.9999999989551455,0.9650628372286939,0.8427247448675763,-1.0,0.08286738766737628,0.9999279536528833,20407.0,36298.580041785586,10244.823453406154,7930.888964768738,2217.997846378599,1530.2952251926702,527.47485642416,405.7933571789579,398.151184633187,51.220836129319906,1.5707963267948966,-0.23793329848200948,0.7072511679877659,0.9999999936592853,0.9879201627882693,0.28826308990933946,0.8899106442174991,-0.8615137694134786,-0.9999935154019365,-0.7639639736973873
112,0,1,4,-349.59,-705.52,-85.6,-353.4,-39.25,-316.0,4.400000000000006,-275.9,86.20000000000002,-193.2,166.0,-100.5,259.4,-25.19999999999999,339.0999999999999,55.89999999999995,380.75,111.0,424.6,154.40000000000003,500.0,242.29999999999998,644.9099999999995,401.75999999999976,170.41666666666666,-110.39166666666667,706,417,-394,-757,166.0,-100.5,26494.0,10928.722493053232,13893.655041099146,7404.896726730934,7218.215222314381,5838.833382852073,4546.022682600562,2906.2903634013587,1711.6441131232095,2950.3380120601796,1.5707963267948966,0.09847774219142594,-0.9835584962920971,0.07344184751822887,-0.9973679565491632,0.6038405571482806,0.5181086109562838,0.2794288766862239,0.6869188116428848,0.3596919184719305,40900.0,6226.926819437451,8249.852642021198,5636.887445629267,5312.4079818105465,4056.9818431589815,3133.6492133641686,2627.842989965613,1618.0235642458297,2435.8729159648874,1.5707963267948966,-0.9993998902437171,0.11820660074267902,0.06923211047592759,-0.7294979684589722,0.7178303493730525,0.5332659244414997,0.659262089237845,0.8401677187894276,0.5726839459927012
113,2,1,1,-545.98,-126.44,-290.59999999999997,-43.39999999999999,-242.0,-34.25,-197.5,-20.19999999999999,-115.39999999999999,-7.3999999999999915,-49.5,5.0,35.0,11.0,112.39999999999986,18.0,169.0,21.0,228.00000000000034,29.0,367.0999999999999,38.099999999999994,599.9299999999998,47.609999999999985,-29.741666666666667,-7.5625,640,48,-597,-140,-49.5,5.0,1815.0,454.78509522158004,676.5603505813947,928.4275147533556,309.90990024782275,460.5189749788975,155.46609537657338,322.18099820024446,583.2955488136299,349.8674203150788,1.5707963267948966,0.6275438966710857,-1.0,-0.21770153978633844,0.2627181137326118,0.20763664624464762,-0.9775651115669087,-0.11534860402866061,-0.8805911481787836,-0.9175747264860491,7138.0,28266.577682313677,4361.782333131631,4259.36838490429,2434.8138865224573,1832.459681926212,1955.0500904204516,1652.3121788750518,1549.1312416271694,1356.5909800652819,1.5707963267948966,0.5672627098209625,0.6990222782283886,-0.30974328220875436,0.2677034855463558,-0.3412920313333488,0.24411764416350762,0.9317792126254554,-0.999999932662654,-0.5301329224562816
114,0,2,0,-99.61,-372.81,-19.39999999999999,-70.59999999999997,-5.25,-5.0,17.700000000000003,42.80000000000004,52.0,127.60000000000005,86.5,202.5,113.4,287.8,147.49999999999991,371.39999999999986,165.25,425.75,182.40000000000003,491.0000000000001,220.1,615.2,279.7099999999998,748.4399999999999,81.6875,202.70416666666668,293,810,-112,-429,86.5,202.5,48649.0,27000.275411612358,11248.67781924085,10510.991911305515,2755.413122130274,4100.729772922892,1198.2252293681572,1690.1025443132075,3547.8984113945157,3813.1453692705377,1.5707963267948966,-0.1817641787739279,-0.9999999999096153,-0.7296933951511884,-0.7943852410766359,-0.5368872332202433,-0.724382064602985,-0.8521155872358728,-0.48911628204210317,0.7130015719131334,19605.0,6926.348483128374,3857.6792011533125,921.9282233810189,1533.4086367782493,1037.7962328799722,669.2180450004022,580.3072809705479,1017.1233705979279,860.183322810093,1.5707963267948966,-0.3605199468139674,0.7234971075696852,-0.003103573148841705,-0.5624898996901768,-0.8424598467756271,-0.6724096193111208,0.9957658274042199,-0.7942271739446785,-0.9998078538875315
115,1,1,0,-7.0,-1350.05,281.20000000000005,-861.8,341.0,-810.0,386.7,-762.9,449.8,-704.1999999999999,489.5,-619.0,548.4,-491.4,628.5999999999999,-366.70000000000005,659.75,-321.25,700.6,-261.79999999999995,804.3,-150.20000000000005,967.8399999999993,62.139999999998906,490.84583333333336,-592.4583333333334,1037,148,-32,-1379,489.5,-619.0,142190.0,24076.933732918467,28202.19608362015,14728.200360258597,5716.789414196932,13413.596139866753,4429.668671659866,5173.9824745570595,7164.851255698962,4188.227584721784,1.5707963267948966,0.9581216353895552,0.5528000894186419,-0.830013274003149,0.994964662339701,0.7608874534558554,0.3147464205164375,-0.04034241775682334,-0.9786564622198887,0.9999999999898415,117803.0,28383.36305937348,10441.070000174033,3590.6441152022467,1983.6276179455706,2637.7635841877604,1932.7038324852067,2830.6103063416235,2112.0201555609883,3087.6273244082763,1.5707963267948966,0.9584314961563662,-0.09224777313358183,0.3899812222428644,-0.17083118354143315,0.7315804912717834,0.31093774993949874,0.7984127067296869,0.8664988662792776,0.9721831485983663
116,4,1,3,-672.81,-1450.83,-532.2,-1125.2,-509.0,-1059.5,-483.0,-1001.8,-423.79999999999995,-889.4,-352.0,-760.0,-296.59999999999997,-643.1999999999999,-238.40000000000003,-505.60000000000014,-209.5,-431.75,-180.79999999999998,-352.79999999999995,-92.0,-165.20000000000005,32.70999999999984,117.60999999999999,-347.46666666666664,-741.9583333333334,78,127,-698,-1492,-352.0,-760.0,178070.0,29495.092620914642,636.6409733983959,7425.796567453489,10164.265387474232,2029.9825776270122,7989.07190890471,5192.729850704851,3224.659336875047,5692.828946803996,1.5707963267948966,-0.7235939475317151,-0.9932830997902486,0.9855461333555415,-0.49424351283504603,0.1920105430763506,-0.48626372357237047,-0.3353418983258457,0.9072086118908282,-0.9952899997673367,83392.0,11857.385686623853,6259.379550209988,4444.361527363858,3981.7333724994132,2989.5332142053653,3191.874365205798,2637.40624036258,2090.2181074042733,2475.4706173565096,1.5707963267948966,-0.2688254709109242,-0.4676169819633673,-0.7800715195221092,-0.473875521471496,0.13719300498822884,-0.368456465876134,-0.4510086281371798,0.4389211702761833,-0.9841323921006335
117,2,3,5,-1439.93,-16.61,-1166.2,14.0,-1119.5,17.75,-1061.8999999999999,20.0,-957.0,26.60000000000001,-757.0,33.0,-418.4,39.0,76.69999999999968,45.0,388.0,46.0,531.4000000000003,47.0,828.2,50.0,1228.22,53.0,-426.6458333333333,29.479166666666668,1338,55,-1457,-19,-757.0,33.0,7075.0,2198.9763846508677,1337.1645304902734,35.41354002428442,30.185897133928776,149.448494849888,156.43341585656208,31.965645971456393,14.655550919506785,64.4853582570612,1.5707963267948966,0.16916149303244746,-0.9944961947192829,-0.9072505953144964,-0.3576913268283061,0.6970179740886067,-0.9803196751483799,0.9947518646267259,-0.3493187109281555,0.8672901773507503,102395.0,124524.8877768664,54059.52868188821,22184.248746980284,5885.183830650313,3337.0164215297305,2385.687637004799,3182.310897823192,2207.6801889297785,1248.2850053911523,1.5707963267948966,-0.060457640371194395,-1.0,0.8513111729518161,-0.6130644856742589,0.4147465729922611,-0.9962654984963812,0.28674552013330556,-0.031539574242977333,-0.029679723972813994
118,1,3,1,-109.61,-592.44,-46.199999999999996,-391.59999999999997,-39.25,-361.75,-30.299999999999997,-343.6,-20.0,-287.4,-7.5,-232.0,7.0,-191.0,18.0,-174.0,24.0,-158.75,30.0,-139.79999999999998,49.29999999999998,-71.9,69.43999999999994,77.5399999999998,-9.4375,-255.875,75,106,-113,-629,-7.5,-232.0,61410.0,11883.832734089658,16129.4472095005,9989.153576634748,7763.466935287756,2370.8711935346983,4912.51238336098,4399.016005930326,3187.52935983728,3023.7220608887073,1.5707963267948966,-0.2633170657134178,-0.5412671796180463,-0.999104036402783,0.9906415060664147,0.8734630195616098,-0.8611357938206559,0.9999999999999956,0.4954365411587508,-0.8075272476745655,2265.0,4952.568264217845,2210.8493035466895,1762.5264196692942,1143.729924212703,709.1747398168933,740.519006042944,580.3801669134974,294.0830349035647,398.0127083036964,1.5707963267948966,-0.2547315664156853,-0.1286898801834345,0.13733950381587332,-0.05047770369174394,-0.0736848528253579,-0.10802311084638641,-0.43675841493176815,-0.38840552337760087,0.14035196512220063
119,0,3,3,-835.15,-851.66,-411.79999999999995,-699.2,-357.0,-675.0,-299.0,-652.3,-205.79999999999998,-614.4,-136.5,-577.5,-48.599999999999994,-531.2,44.29999999999998,-487.70000000000005,111.25,-460.75,164.2000000000001,-444.79999999999995,267.5,-375.9,457.8799999999999,-286.6300000000002,-134.825,-569.2708333333334,507,-241,-990,-887,-136.5,-577.5,136625.0,10596.472750354826,3960.682063387553,655.8014502451151,3262.785255401358,456.8453619735241,3708.847005518974,2725.274244013612,765.3550679009254,1502.3999850519667,1.5707963267948966,-0.7277657339158707,-0.9999944048111562,-0.9899350639111767,0.9980458184099301,-0.7871769198243281,-0.7996831463225507,-0.8336288496738553,1.0,0.9998685540028766,32358.0,17260.89219839497,8609.04217441607,7376.927233480754,15674.212917277306,3655.9120090354722,878.4202879735294,2055.6728534659705,564.4789302665838,743.0952500805756,1.5707963267948966,0.7571465683044671,0.8961246796439304,0.041308827539487655,0.9643826239639761,-0.07272410168400573,0.9755042104299644,0.27864141839320794,0.9998725835481842,0.9998985716014908
120,0,1,9,-262.83,293.34,-122.39999999999999,415.8,-78.0,427.75,-45.3,439.7,11.0,462.0,54.5,495.5,90.60000000000002,526.2,117.0,556.0,130.25,572.25,139.0,583.0,159.1,609.3,193.6599999999999,660.8299999999999,19.375,493.17083333333335,199,684,-295,285,54.5,495.5,118361.0,9368.790477377543,4962.663957795354,2700.9779858288175,1711.5682681332448,1808.0986508063552,883.5548409396047,490.6204783061474,285.6272264919237,328.5408606961279,1.5707963267948966,0.34005490653560444,0.9402029198075734,0.17237044625770995,-0.8403252507823873,-0.7001284869135503,-0.9832001771354446,0.9895894500924668,-0.24680937903336406,-0.3073144542553357,4650.0,4911.235131610686,1663.0862333049745,1953.3898087510927,956.6699759067899,1591.014272932625,999.0542089698317,474.1042389829075,721.6583403671153,628.050368196451,1.5707963267948966,-0.9999869696985391,0.6169172766369265,0.34340897376296603,0.7767693780887961,-0.12000536719952842,-0.5513410408940608,-0.9922730943682656,-0.2179099141668495,-0.774336729364983
